lang,full_text,processed_text,word_tokens,word_weights,polarity_score
in,"Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19. 

https://t.co/xXdsKQG9Mb

#Nusantara #AdadiKompas",warga surabaya 18 tenaga kesehatan usia menerima vaksinasi dosis keempat penguat menjaga perlindungan kekebalan komunitas pandemi covid 19 adadikompas ,"['warga', 'surabaya', '18', 'tenaga', 'kesehatan', 'usia', 'menerima', 'vaksinasi', 'dosis', 'keempat', 'penguat', 'menjaga', 'perlindungan', 'kekebalan', 'komunitas', 'pandemi', 'covid', '19', 'adadikompas']","[0, 0, 0, '3', 0, 0, '3', 0, 0, 0, 0, '-3', 0, 0, '2', '-5', 0, 0, 0]",0
in,"Twitter please do your magic. Sepupuku di pandemi kemarin memutuskan buka kafe di daerah SDPS Surabaya, tapi pengunjungnya sepi 🥲

Padahal menunya menurutku enak, start from 20rb an, ada kopi, menu berat &amp; snack. Ini aku nyoba nasi bakarnya dan lauknya banyak 🥰 https://t.co/TxUDmQD51t",twitter please do your magic sepupuku pandemi kemarin memutuskan buka kafe daerah sdps surabaya pengunjungnya sepi menunya menurutku enak start from 20rb an kopi menu berat amp snack nyoba nasi bakarnya lauknya ,"['twitter', 'please', 'do', 'your', 'magic', 'sepupuku', 'pandemi', 'kemarin', 'memutuskan', 'buka', 'kafe', 'daerah', 'sdps', 'surabaya', 'pengunjungnya', 'sepi', 'menunya', 'menurutku', 'enak', 'start', 'from', '20', 'rb', 'an', 'kopi', 'menu', 'berat', 'amp', 'snack', 'nyoba', 'nasi', 'bakarnya', 'lauknya']","[0, '-3', 0, 0, 0, 0, '-5', 0, 0, '3', '-4', 0, 0, 0, 0, '-3', 0, 0, '5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '2', 0, 0]",-5
in,"Call 0878-6620-4033, Workshop Pemasaran Properti Online di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Marketing Digital Internet di Surabaya, Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Bisnis Internet Marketing di Surabaya https://t.co/chBxPBtczS",call 0878 6620 4033 workshop pemasaran properti online surabaya hubungi 0878 6620 4033 griya marketer menyelenggarakan workshop marketing digital internet surabaya workshop pemasaran online pandemi surabaya workshop bisnis internet marketing surabaya ,"['call', '0878', '6620', '4033', 'workshop', 'pemasaran', 'properti', 'online', 'surabaya', 'hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'workshop', 'marketing', 'digital', 'internet', 'surabaya', 'workshop', 'pemasaran', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'internet', 'marketing', 'surabaya']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-5', 0, 0, '3', 0, 0, 0]",-3
in,"UMKM Center di Surabaya pada Juli lalu,Direktur Utama BSI menegaskan UMKM sebagai tulang punggung perekonomian Indonesia perlu terus dikuatkan. Karena di tengah krisis akibat pandemi dan ancaman resesi global, UMKM akan sangat rentan dari sisi permodalan
#TalentaWirausahaBSI2023 https://t.co/r7NWK8qISw",umkm center surabaya juli direktur utama bsi umkm tulang punggung perekonomian indonesia dikuatkan krisis akibat pandemi ancaman resesi global umkm rentan sisi permodalan talentawirausahabsi2023 ,"['umkm', 'center', 'surabaya', 'juli', 'direktur', 'utama', 'bsi', 'umkm', 'tulang', 'punggung', 'perekonomian', 'indonesia', 'dikuatkan', 'krisis', 'akibat', 'pandemi', 'ancaman', 'resesi', 'global', 'umkm', 'rentan', 'sisi', 'permodalan', 'talentawirausahabsi2023']","[0, 0, 0, 0, '3', 0, 0, 0, '2', 0, 0, 0, 0, '-4', '1', '-5', '-4', '-5', 0, 0, '-4', 0, 0, 0]",-16
in,"Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Promosi Online Melalui Media di Surabaya, Workshop Media Promosi Penjualan Online di Surabaya https://t.co/13U1hL45yK",hubungi 0878 6620 4033 griya marketer menyelenggarakan workshop pemasaran online pandemi surabaya workshop promosi online medium surabaya workshop medium promosi penjualan online surabaya ,"['hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'workshop', 'pemasaran', 'online', 'pandemi', 'surabaya', 'workshop', 'promosi', 'online', 'medium', 'surabaya', 'workshop', 'medium', 'promosi', 'penjualan', 'online', 'surabaya']","[0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, '-5', 0, 0, 0, 0, '2', 0, 0, '2', 0, 0, 0, 0]",-2
in,"Tidak banyak yang mengetahui jika misoa yang diproduksi CV Marga Mulya merupakan produsen pertama dan tertua di Indonesia.
#JatimNow #Imlek #produsenmisoa #Surabaya #Tionghoa #China #Indonesia #pandemi https://t.co/OUF9ho4EGz",misoa diproduksi cv marga mulya produsen tertua indonesia jatimnow imlek produsenmisoa surabaya tionghoa china indonesia pandemi ,"['misoa', 'diproduksi', 'cv', 'marga', 'mulya', 'produsen', 'tertua', 'indonesia', 'jatimnow', 'imlek', 'produsenmisoa', 'surabaya', 'tionghoa', 'china', 'indonesia', 'pandemi']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-5']",-5
in,"@OkeSR Ya sebener e ada mas, tarif nya iku kurang lebih sama dengan tarif Malang-Surabaya baik ekonomi maupun patas nya. Cuman semenjak pandemi kemaren tarif nya kan naik tetapi pandemi nya sudah nggak ada tarif nya lupa turun 🤣",ya sebener ma tarif nya iku tarif malang surabaya ekonomi patas nya cuman semenjak pandemi kemaren tarif nya pandemi nya nggak tarif nya lupa turun ,"['ya', 'sebener', 'ma', 'tarif', 'nya', 'iku', 'tarif', 'malang', 'surabaya', 'ekonomi', 'patas', 'nya', 'cuman', 'semenjak', 'pandemi', 'kemaren', 'tarif', 'nya', 'pandemi', 'nya', 'nggak', 'tarif', 'nya', 'lupa', 'turun']","['4', 0, 0, 0, 0, 0, 0, '-5', 0, 0, 0, 0, 0, 0, '-5', 0, 0, 0, '-5', 0, '1', 0, 0, '1', '1']",-8
in,"Kalau mengutip dari podcast di kak beby dan roommate. Kak putri sebetulnya udah berniat ninggalin jeketi setelah anniv di surabaya. Dan udah nyiapin tim juga yg bs nerusin dia ketika ga ada. 
Cuma efek pandemi, timnya disband, ada R-word jg. 

Klo timnya msh ada, jot kek mana ya?",mengutip podcast kak beby roommate kak putri udah berniat ninggalin jeketi anniv surabaya udah nyiapin tim yg b nerusin ga efek pandemi timnya disband word jg klo timnya msh jot kek ya ,"['mengutip', 'podcast', 'kak', 'beby', 'roommate', 'kak', 'putri', 'udah', 'berniat', 'ninggalin', 'jeketi', 'anniv', 'surabaya', 'udah', 'nyiapin', 'tim', 'yg', 'b', 'nerusin', 'ga', 'efek', 'pandemi', 'timnya', 'disband', 'word', 'jg', 'klo', 'timnya', 'msh', 'jot', 'kek', 'ya']","[0, 0, 0, 0, 0, 0, 0, 0, 0, '-4', 0, 0, 0, 0, 0, '-4', 0, 0, 0, 0, '3', '-5', 0, 0, 'weight', 0, 0, 0, 0, 0, 0, '4']",-6
in,"Call 0878-6620-4033, Workshop Pemasaran Online Shop di Surabaya
Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Cara Memasarkan Produk Online Shop di Surabaya, Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Bisnis Pemasaran Online di Surabaya https://t.co/w7FL8dwsxS",call 0878 6620 4033 workshop pemasaran online shop surabaya hubungi 0878 6620 4033 griya marketer menyelenggarakan workshop memasarkan produk online shop surabaya workshop pemasaran online pandemi surabaya workshop bisnis pemasaran online surabaya ,"['call', '0878', '6620', '4033', 'workshop', 'pemasaran', 'online', 'shop', 'surabaya', 'hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'workshop', 'memasarkan', 'produk', 'online', 'shop', 'surabaya', 'workshop', 'pemasaran', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'pemasaran', 'online', 'surabaya']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, '3', 0, 0, 0, 0, 0, 0, '-5', 0, 0, '3', 0, 0, 0]",0
in,Perkenalkan namaku Parjo seorang pekerja borongan yang biasa melakukan renovasi gedung maupun rumah. Sudah 5 Bulan lamanya aku menganggur karena pandemi covid yang melanda Indonesia yang menyebabkan aku dan istriku memutuskan untuk tinggal di kampungku di daerah Surabaya.,perkenalkan namaku parjo pekerja borongan renovasi gedung rumah menganggur pandemi covid melanda indonesia menyebabkan istriku memutuskan tinggal kampungku daerah surabaya ,"['perkenalkan', 'namaku', 'parjo', 'pekerja', 'borongan', 'renovasi', 'gedung', 'rumah', 'menganggur', 'pandemi', 'covid', 'melanda', 'indonesia', 'menyebabkan', 'istriku', 'memutuskan', 'tinggal', 'kampungku', 'daerah', 'surabaya']","[0, 0, 0, '3', 0, '4', 0, '3', '-4', '-5', 0, 0, 0, 0, 0, 0, '1', 0, 0, 0]",2
in,"@hrdbacot Pas pandemi pernah laju Cepu-Surabaya PP, thanks to KA Lokal yg super murah",pa pandemi laju cepu surabaya pp thanks to ka lokal yg super murah ,"['pa', 'pandemi', 'laju', 'cepu', 'surabaya', 'pp', 'thanks', 'to', 'ka', 'lokal', 'yg', 'super', 'murah']","['-5', '-5', 0, 0, 0, 0, '3', 0, 0, 0, 0, '3', '3']",-1
in,"2020 era pandemi goblok bgt kan mau k cilegon yach k nikahan sepupu
sebelumnya mau mampir bandung dlu, jd d rumah sodara dlu ntar k cilegon bareng² dan nginep d hotel d cilegon
nah, dr jember k surabaya sok ngide nih naik kereta eksekutif atau bisnis gt agak mahal dkit gppa",2020 era pandemi goblok bgt cilegon yach nikahan sepupu mampir bandung dlu jd rumah sodara dlu ntar cilegon bareng nginep hotel cilegon dr jember surabaya sok ngide nih kereta eksekutif bisnis gt mahal dkit gppa ,"['2020', 'era', 'pandemi', 'goblok', 'bgt', 'cilegon', 'yach', 'nikahan', 'sepupu', 'mampir', 'bandung', 'dlu', 'jd', 'rumah', 'sodara', 'dlu', 'ntar', 'cilegon', 'bareng', 'nginep', 'hotel', 'cilegon', 'dr', 'jember', 'surabaya', 'sok', 'ngide', 'nih', 'kereta', 'eksekutif', 'bisnis', 'gt', 'mahal', 'dkit', 'gppa']","[0, 0, '-5', '-5', 0, 0, 0, 0, 0, '2', '-1', 0, 0, '3', 0, 0, 0, 0, '3', 0, '1', 0, 0, 0, 0, 0, 0, 0, '-4', 0, '3', 0, '1', 0, 0]",-2
in,"Kelas Digital Marketing Untuk Asuransi di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Marketing Digital Deskripsi Internet di Blitar, Workshop Pemasaran Online Di Masa Pandemi di Blitar, Workshop Bisnis Internet Marketing di Blitar, https://t.co/DUtr8JVJzZ",kelas digital marketing asuransi surabaya hubungi 0878 6620 4033 griya marketer menyelenggarakan workshop marketing digital deskripsi internet blitar workshop pemasaran online pandemi blitar workshop bisnis internet marketing blitar ,"['kelas', 'digital', 'marketing', 'asuransi', 'surabaya', 'hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'workshop', 'marketing', 'digital', 'deskripsi', 'internet', 'blitar', 'workshop', 'pemasaran', 'online', 'pandemi', 'blitar', 'workshop', 'bisnis', 'internet', 'marketing', 'blitar']","['-3', 0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, '-4', 0, 0, 0, 0, 0, '-5', 0, 0, '3', 0, 0, 0]",-10
in,"Kepala Dishub Surabaya, Tundjung Iswandaru mengatakan bahwa penurunan PAD hal yang biasanya karena berdampak dari pandemi Covid-19. #selaluid... https://t.co/xUr5RP4p5C",kepala dishub surabaya tundjung iswandaru penurunan pad berdampak pandemi covid 19 selaluid ,"['kepala', 'dishub', 'surabaya', 'tundjung', 'iswandaru', 'penurunan', 'pad', 'berdampak', 'pandemi', 'covid', '19', 'selaluid']","[0, 0, 0, 0, 0, '-5', 0, 0, '-5', 0, 0, 0]",-10
in,"Call 0878-6620-4033, Workshop Online Marketing Wirausaha di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Kursus Pemasaran Online Di Masa Pandemi, Kursus Cara Memasarkan Produk Di Internet, Kursus Cara Pemasaran Online, Kursus Bisnis Digital Marketing https://t.co/HVuOr4nc6a",call 0878 6620 4033 workshop online marketing wirausaha surabaya hubungi 0878 6620 4033 griya marketer menyelenggarakan kursus pemasaran online pandemi kursus memasarkan produk internet kursus pemasaran online kursus bisnis digital marketing ,"['call', '0878', '6620', '4033', 'workshop', 'online', 'marketing', 'wirausaha', 'surabaya', 'hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'kursus', 'pemasaran', 'online', 'pandemi', 'kursus', 'memasarkan', 'produk', 'internet', 'kursus', 'pemasaran', 'online', 'kursus', 'bisnis', 'digital', 'marketing']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, '-5', 0, 0, '3', 0, 0, 0, 0, 0, '3', 0, 0]",0
in,"@sbyfess Sekarang kerja di tempat lain, tapi foto ini aku banggain karena saat itu perjuangan buat bisa tetap hidup itu berat bener. Ngejelajah surabaya-sidoarjo-gresik ngirim paket buat memenuhi kebutuhan sehari-hari waktu parah-parahnya pandemi. 

Forever i'm grateful @kirimen_ae https://t.co/bv5lkM7WIB",kerja foto banggain perjuangan hidup berat bener ngejelajah surabaya sidoarjo gresik ngirim paket memenuhi kebutuhan sehari parah parahnya pandemi forever grateful ,"['kerja', 'foto', 'banggain', 'perjuangan', 'hidup', 'berat', 'bener', 'ngejelajah', 'surabaya', 'sidoarjo', 'gresik', 'ngirim', 'paket', 'memenuhi', 'kebutuhan', 'sehari', 'parah', 'parahnya', 'pandemi', 'forever', 'grateful']","['2', '3', 0, 0, '2', 0, '3', 0, 0, 0, 0, 0, '4', '-3', '4', 0, '-5', 0, '-5', 0, 0]",5
in,"Wali Kota Surabaya, Eri Cahyadi mengatakan program ekonomi kerakyatan berupa padat karya ini menjadi kunci utama keberhasilan Surabaya dalam membangkitkan ekonomi yang sempat terpuruk di masa pandemi COVID-19.

#PDIPerjuangan
#50tahunPDIP
#bangunlahjiwadanbadannya
#SolidBergerak",wali kota surabaya eri cahyadi program ekonomi kerakyatan padat karya kunci utama keberhasilan surabaya membangkitkan ekonomi terpuruk pandemi covid 19 pdiperjuangan 50tahunpdip bangunlahjiwadanbadannya solidbergerak ,"['wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'program', 'ekonomi', 'kerakyatan', 'padat', 'karya', 'kunci', 'utama', 'keberhasilan', 'surabaya', 'membangkitkan', 'ekonomi', 'terpuruk', 'pandemi', 'covid', '19', 'pdiperjuangan', '50tahunpdip', 'bangunlahjiwadanbadannya', 'solidbergerak']","[0, '-1', 0, 0, 0, 0, 0, 0, 0, '3', '3', 0, 0, 0, 0, 0, '-4', '-5', 0, 0, 0, 0, 0, 0]",-4
in,"Buku tentang Reni Astuti, Wakil Ketua DPRD Surabaya dari PKS, dan aneka peristiwa saat pandemi covid-19.. di Kota Surabaya
https://t.co/YfLhVpjYHe https://t.co/P8LODne11T",buku reni astuti wakil ketua dprd surabaya pks aneka peristiwa pandemi covid 19 kota surabaya ,"['buku', 'reni', 'astuti', 'wakil', 'ketua', 'dprd', 'surabaya', 'pks', 'aneka', 'peristiwa', 'pandemi', 'covid', '19', 'kota', 'surabaya']","[0, 0, 0, 0, 0, 0, 0, 0, '3', '2', '-5', 0, 0, '-1', 0]",-1
in,"Happy weekend! Daripada rebahan aja, yuk nambah pengetahuan dengan datang ke Pameran Arsip Pandemi COVID-19 UNAIR. Ada booth hand sanitizer FF UNAIR juga😮

Kita tunggu di Alun-alun Surabaya sampe tanggal 12 Januari mulai jam 8 pagi - 9 malam ya. Gratis~

https://t.co/GUL0Bs3XlB https://t.co/o0K2NZM913",happy weekend rebahan aja yuk nambah pengetahuan pameran arsip pandemi covid 19 unair booth hand sanitizer ff unair tunggu alun alun surabaya sampe tanggal 12 januari jam pagi malam ya gratis ,"['happy', 'weekend', 'rebahan', 'aja', 'yuk', 'nambah', 'pengetahuan', 'pameran', 'arsip', 'pandemi', 'covid', '19', 'unair', 'booth', 'hand', 'sanitizer', 'ff', 'unair', 'tunggu', 'alun', 'alun', 'surabaya', 'sampe', 'tanggal', '12', 'januari', 'jam', 'pagi', 'malam', 'ya', 'gratis']","['5', 0, 0, '1', '4', 0, '4', '-3', '-5', '-5', 0, 0, 0, 0, 0, 0, 0, 0, '1', 0, 0, 0, 0, '-4', 0, 0, 0, '1', '-1', '4', '4']",6
in,"Universitas Airlangga menyelenggarakan Pameran Arsip Pandemi 19 di Balai Pemuda Surabaya. Pameran tersebut mengingatkan kembali bahwa Covid-19 harus selalu diwaspadai. 

https://t.co/3UK67xSuBO

#Nusantara #AdadiKompas",universitas airlangga menyelenggarakan pameran arsip pandemi 19 balai pemuda surabaya pameran covid 19 diwaspadai adadikompas ,"['universitas', 'airlangga', 'menyelenggarakan', 'pameran', 'arsip', 'pandemi', '19', 'balai', 'pemuda', 'surabaya', 'pameran', 'covid', '19', 'diwaspadai', 'adadikompas']","[0, 0, 0, '-3', '-5', '-5', 0, '-3', '2', 0, '-3', 0, 0, 0, 0]",-17
in,"Surabaya berharap pencabutan PPKM tak membuat longgar kedisiplinan masyarakat terkait protokol kesehatan dan mengakses vaksinasi di masa transisi dari pandemi menuju endemi Covid-19 yang diharapkan terwujud Agustus 2023.

https://t.co/JoWW3BuBgr

 #Kesehatan #AdadiKompas",surabaya berharap pencabutan ppkm longgar kedisiplinan masyarakat terkait protokol kesehatan mengakses vaksinasi transisi pandemi endemi covid 19 diharapkan terwujud agustus 2023 kesehatan adadikompas ,"['surabaya', 'berharap', 'pencabutan', 'ppkm', 'longgar', 'kedisiplinan', 'masyarakat', 'terkait', 'protokol', 'kesehatan', 'mengakses', 'vaksinasi', 'transisi', 'pandemi', 'endemi', 'covid', '19', 'diharapkan', 'terwujud', 'agustus', '2023', 'kesehatan', 'adadikompas']","[0, '4', 0, 0, '3', 0, 0, '-3', 0, 0, 0, 0, 0, '-5', '-5', 0, 0, 0, 0, 0, 0, 0, 0]",-6
in,"Rayakan Galungan, Umat Hindu Surabaya Harapkan Kewaspadaan Usai Pandemi.

Surabaya (https://t.co/ksziGGotuv) – Umat Hindu di Surabaya, hari ini tengah merayakan Galungan. Mereka menggelar… https://t.co/0fKbILPMnT #Peristiwa #harirayagalungan #Surabaya via @beritajatimcom",rayakan galungan umat hindu surabaya harapkan kewaspadaan pandemi surabaya umat hindu surabaya merayakan galungan menggelar peristiwa harirayagalungan surabaya via ,"['rayakan', 'galungan', 'umat', 'hindu', 'surabaya', 'harapkan', 'kewaspadaan', 'pandemi', 'surabaya', 'umat', 'hindu', 'surabaya', 'merayakan', 'galungan', 'menggelar', 'peristiwa', 'harirayagalungan', 'surabaya', 'via']","[0, 0, '3', 0, 0, 0, 0, '-5', 0, '3', 0, 0, 0, 0, 0, '2', 0, 0, 0]",3
in,"Universitas Airlangga menyelenggarakan Pameran Arsip Pandemi 19 di Balai Pemuda Surabaya. Pameran tersebut mengingatkan kembali bahwa Covid-19 harus selalu diwaspadai. 
https://t.co/L2AMAVYSAU

#Nusantara #AdadiKompas",universitas airlangga menyelenggarakan pameran arsip pandemi 19 balai pemuda surabaya pameran covid 19 diwaspadai adadikompas ,"['universitas', 'airlangga', 'menyelenggarakan', 'pameran', 'arsip', 'pandemi', '19', 'balai', 'pemuda', 'surabaya', 'pameran', 'covid', '19', 'diwaspadai', 'adadikompas']","[0, 0, 0, '-3', '-5', '-5', 0, '-3', '2', 0, '-3', 0, 0, 0, 0]",-17
in,#Pameran Arsip Pandemi Covid-19: Kenang Perjuangan Lawan ... - Radar Surabaya #Corona #Korona #VirusCorona https://t.co/yebCXJ3oyp,pameran arsip pandemi covid 19 kenang perjuangan lawan radar surabaya corona korona viruscorona ,"['pameran', 'arsip', 'pandemi', 'covid', '19', 'kenang', 'perjuangan', 'lawan', 'radar', 'surabaya', 'corona', 'korona', 'viruscorona']","['-3', '-5', '-5', 0, 0, '3', 0, '1', 0, 0, 0, 0, 0]",-9
in,"Kenang Pandemi Covid-19, Unair Gelar Pameran di Balai Pemuda Surabaya - Bee News https://t.co/rzsBLbc3H8",kenang pandemi covid 19 unair gelar pameran balai pemuda surabaya bee news ,"['kenang', 'pandemi', 'covid', '19', 'unair', 'gelar', 'pameran', 'balai', 'pemuda', 'surabaya', 'bee', 'news']","['3', '-5', 0, 0, 0, '2', '-3', '-3', '2', 0, 0, 0]",-4
in,Gereja Bethany Nginden Surabaya mengadakan ibadah tutup tahun pertamanya setelah 2 tahun dilakukan secara online karena pandemi. Rumah ibadah ini dihadiri sekitar 25ribu jemaat. https://t.co/ISR8QulsmT,gereja bethany nginden surabaya mengadakan ibadah tutup pertamanya online pandemi rumah ibadah dihadiri 25ribu jemaat ,"['gereja', 'bethany', 'nginden', 'surabaya', 'mengadakan', 'ibadah', 'tutup', 'pertamanya', 'online', 'pandemi', 'rumah', 'ibadah', 'dihadiri', '25', 'ribu', 'jemaat']","[0, 0, 0, 0, 0, '4', '-2', 0, 0, '-5', '3', '4', 0, 0, 0, 0]",4
in,"Cara Universitas Airlangga Surabaya Kenang Perjuangan Melawan Covid-19.

Universitas Airlangga (Unair) Surabaya menggelar Pameran Arsip Pandemi Covid-19 untuk mengenang serta mengingat kembali… https://t.co/2VGSJ2W01I #PendidikanKesehatan #surabayaraya #UNAIR via @beritajatimcom",universitas airlangga surabaya kenang perjuangan melawan covid 19 universitas airlangga unair surabaya menggelar pameran arsip pandemi covid 19 mengenang pendidikankesehatan surabayaraya unair via ,"['universitas', 'airlangga', 'surabaya', 'kenang', 'perjuangan', 'melawan', 'covid', '19', 'universitas', 'airlangga', 'unair', 'surabaya', 'menggelar', 'pameran', 'arsip', 'pandemi', 'covid', '19', 'mengenang', 'pendidikankesehatan', 'surabayaraya', 'unair', 'via']","[0, 0, 0, '3', 0, 0, 0, 0, 0, 0, 0, 0, 0, '-3', '-5', '-5', 0, 0, '3', 0, 0, 0, 0]",-7
in,"Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Marketing Digital Internet di Surabaya, Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Bisnis Internet Marketing di Surabaya, Workshop Pemasaran Online Melalui Media Sosial di Surabaya https://t.co/KJO0U9PTVo",hubungi 0878 6620 4033 griya marketer menyelenggarakan workshop marketing digital internet surabaya workshop pemasaran online pandemi surabaya workshop bisnis internet marketing surabaya workshop pemasaran online medium sosial surabaya ,"['hubungi', '0878', '6620', '4033', 'griya', 'marketer', 'menyelenggarakan', 'workshop', 'marketing', 'digital', 'internet', 'surabaya', 'workshop', 'pemasaran', 'online', 'pandemi', 'surabaya', 'workshop', 'bisnis', 'internet', 'marketing', 'surabaya', 'workshop', 'pemasaran', 'online', 'medium', 'sosial', 'surabaya']","[0, 0, 0, 0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-5', 0, 0, '3', 0, 0, 0, 0, 0, 0, '2', '4', 0]",3
in,"Highlight 2022 yaa ? Maybe, traveling naik kereta api, Surabaya - Banyuwangi, terus Vespaan Banyuwangi - Bali, hadirin acara yg jadwal awalnya 2020, tapi pending karena pandemi, dan akhirnya diadaain di 2022. That was so amazing, once again buy an experience !",highlight 2022 yaa maybe traveling kereta api surabaya banyuwangi vespaan banyuwangi bali hadirin acara yg jadwal 2020 pending pandemi diadaain 2022 that wa so amazing once again buy an experience ,"['highlight', '2022', 'yaa', 'maybe', 'traveling', 'kereta', 'api', 'surabaya', 'banyuwangi', 'vespaan', 'banyuwangi', 'bali', 'hadirin', 'acara', 'yg', 'jadwal', '2020', 'pending', 'pandemi', 'diadaain', '2022', 'that', 'wa', 'so', 'amazing', 'once', 'again', 'buy', 'an', 'experience']","[0, 0, 0, 0, 0, '-4', '4', 0, 0, 0, 0, 0, '-3', 0, 0, 0, 0, '-3', '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-11
